Date/Time, Username, Method, Error  Number, Message
2014-04-14 09:35:59,,ccLogin.cmdLogin.Action,1,My Error Message
2014-04-16 09:29:28,jimbrock,WebListBoxEx.PopulateListBox,0,Attempted to access cell 0,8 but limit is 0,7.
2014-04-16 09:31:09,jimbrock,frmAdminView.Open,0,Attempted to access column 8 but limit is 7.
2014-04-16 09:39:08,jimbrock,WebListBoxEx.PopulateListBox,0,Attempted to access row -1 but limit is 0.
2014-04-16 15:10:20,jimbrock,frmVisit.Open,0,
2014-04-16 15:12:05,jimbrock,frmVisit.Open,0,
2014-04-16 15:13:20,jimbrock,frmVisit.Open,0,
2014-04-16 15:14:13,jimbrock,frmVisit.Open,0,
2014-04-16 15:27:55,jimbrock,frmVisit.LoadForm,245,Conversion failed when converting the nvarchar value 'Male' to data type int.
2014-04-16 15:28:53,jimbrock,frmVisit.LoadForm,0,
2014-04-16 15:30:42,jimbrock,frmVisit.LoadForm,0,
2014-04-16 16:58:01,jimbrock,frmVisit.LoadForm,0,
2014-04-16 17:35:46,jimbrock,frmVisit.LoadForm,0,
2014-04-16 17:40:17,jimbrock,frmVisit.LoadForm,0,NilObjectException 
2014-04-16 17:43:07,jimbrock,frmVisit.LoadForm,0,NilObjectException 
2014-04-16 17:44:42,jimbrock,frmVisit.LoadForm,0,NilObjectException 
2014-04-16 17:48:37,jimbrock,frmVisit.LoadForm,0,NilObjectException 
2014-04-17 14:51:55,jimbrock,frmVisit.LoadForm,0,
2014-04-17 14:52:34,jimbrock,frmVisit.LoadForm,0,
2014-05-28 14:58:48,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-05-28 15:29:01,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-05-28 15:33:01,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-05-28 15:34:07,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-05-28 15:34:56,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-05-28 18:41:15,jimbrock,frmAdminView.UpdateAdminViewListBox,RunTimeExceptionEx,207,Invalid column name 'TriagePriority'.
2014-06-09 16:31:33,1,frmVisit.NavigateTo,RuntimeException,0,Attempting to add a handler for an event that was already handled.
2014-06-11 10:30:08,1,ccAddPatient.btnSearch.Action,NilObjectException,0,
2014-06-12 09:04:29,1,ccAddPatient.btnSearch.Action,RunTimeExceptionEx,8114,Error converting data type varchar to date.
2014-06-12 14:59:48,1,frmAddPatient.btnAddPatient.Action,RunTimeExceptionEx,50000,Cannot insert explicit value for identity column in table 'PatientDetail' when IDENTITY_INSERT is set to OFF.
2014-06-12 15:06:18,1,frmAddPatient.btnAddPatient.Action,RunTimeExceptionEx,50000,Cannot insert explicit value for identity column in table 'PatientDetail' when IDENTITY_INSERT is set to OFF.
2014-06-13 15:25:56,jimbrock,User.Authenticate,RunTimeExceptionEx,1,Login timeout expired
2014-06-13 15:28:52,jimbrock,User.Authenticate,RunTimeExceptionEx,1,Login timeout expired
2014-06-13 15:29:44,jimbrock,User.Authenticate,RunTimeExceptionEx,1,Login timeout expired
2014-06-13 15:31:08,jimbrock,User.Authenticate,NilObjectException,0,
2014-06-18 10:57:14,1,frmPatientSearch.cmdSearch.Action,NilObjectException,0,
2014-06-18 10:57:23,1,frmPatientSearch.cmdSearch.Action,NilObjectException,0,
2014-06-18 11:28:24,1,frmPatientSearch.cmdSearch.Action,RunTimeExceptionEx,2812,Could not find stored procedure 'spSearchPatients'.
2014-06-18 11:29:12,1,frmPatientSearch.cmdSearch.Action,RunTimeExceptionEx,8145,@FamilyNames is not a parameter for procedure PISearchPatients.
2014-06-18 11:32:44,1,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-06-18 11:34:06,1,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-06-18 11:34:19,1,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-06-18 15:42:45,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 15:43:22,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 15:45:36,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 15:49:44,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 15:51:21,1,frmPatientSearch.lstPatients.SelectionChanged,OutOfBoundsException,0,Attempted to access cell -1,0 but limit is -1,10.
2014-06-18 15:53:49,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 15:53:58,1,frmPatientSearch.lstPatients.SelectionChanged,NilObjectException,0,
2014-06-18 16:00:40,jimbrock,frmPatientSearch.lstPatients.SelectionChanged,OutOfBoundsException,0,Attempted to access cell -1,0 but limit is -1,10.
2014-06-19 10:46:47,1,frmPatientSearch.cmdView.Action,RunTimeExceptionEx,-1,Invalid Subscriber Username / Password
2014-06-19 10:47:33,1,ccPatientBanner.LoadDemographics,NilObjectException,0,
2014-06-19 10:51:53,1,ccPatientBanner.LoadDemographics,NilObjectException,0,
2014-06-23 09:52:24,1,ccConsent.cmdContinue.Action,NilObjectException,0,
2014-06-24 09:42:02,1,frmTimelineViewer.LoadIndex,RunTimeExceptionEx,1,Invalid Date: 
2014-06-24 10:00:54,1,frmTimelineViewer.LoadIndex,RunTimeExceptionEx,1,Invalid Date: 2013-01-01T00:00:00
2014-06-24 10:04:04,1,frmTimelineViewer.LoadIndex,RunTimeExceptionEx,1,Invalid Date: 2013-01-01 00:00:00
2014-06-24 10:08:13,1,frmTimelineViewer.LoadIndex,NilObjectException,0,
2014-06-24 15:13:21,1,frmTimelineViewer.Open,NilObjectException,0,
2014-06-24 15:39:16,1,frmTimelineViewer.Open,OutOfBoundsException,0,Attempted to access cell -1,0 but limit is 0,1.
2014-06-24 15:40:57,1,frmTimelineViewer.Open,OutOfBoundsException,0,Attempted to access cell 1,0 but limit is 0,1.
2014-06-30 11:01:12,1,frmTimelineViewer.Open,OutOfBoundsException,0,Attempted to access column 24 but limit is 23.
2014-06-30 11:02:06,1,frmTimelineViewer.Open,OutOfBoundsException,0,Attempted to access column 24 but limit is 23.
2014-06-30 14:27:22,1,ccConsent.cmdContinue.Action,NilObjectException,0,
2014-06-30 16:12:17,1,frmTimelineViewer.Open,NilObjectException,0,
2014-06-30 16:13:11,1,frmTimelineViewer.Open,NilObjectException,0,
2014-06-30 16:15:05,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-06-30 16:15:36,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-06-30 16:17:38,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-06-30 17:01:19,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-06-30 17:02:03,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-06-30 17:03:15,1,frmTimelineViewer.Open,OutOfBoundsException,0,
2014-07-01 14:15:51,1,routinename,OutOfBoundsException,0,Attempted to access row 0 but limit is -1.
2014-07-01 14:16:25,1,routinename,OutOfBoundsException,0,Attempted to access row 0 but limit is -1.
2014-07-05 09:54:01,1,routinename,OutOfBoundsException,0,Attempted to access row 1 but limit is 0.
2014-07-05 09:54:54,1,routinename,OutOfBoundsException,0,Attempted to access row 1 but limit is 0.
2014-07-05 09:55:26,1,routinename,OutOfBoundsException,0,Attempted to access row 1 but limit is 0.
2014-07-15 11:43:18,a,frmPatientSearch.Open,OutOfBoundsException,0,Attempted to access column 9 but limit is 7.
2014-07-15 11:44:43,a,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-08-21 14:20:51,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:22:32,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:24:11,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:25:11,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:31:23,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:33:00,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:46:35,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:49:07,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:49:17,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-08-21 14:49:43,HughScott,Session.LoadExternalSystem,NilObjectException,0,
2014-10-03 16:22:43,,User.Authenticate,RunTimeExceptionEx,2812,Could not find stored procedure 'TLGetUser'.
2014-10-08 15:43:20,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-08 16:13:42,1@2.com,ccAccount.Open,RunTimeExceptionEx,1,Invalid List Id: BE 
2014-10-08 16:19:14,1@2.com,ccAccount.Open,RunTimeExceptionEx,1,Invalid List Id: CF
2014-10-08 16:41:53,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-08 16:50:51,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-08 16:56:49,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-09 10:48:01,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-09 10:51:12,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-09 11:16:43,1@2.com,frmSeller.Open,NilObjectException,0,
2014-10-09 11:36:36,1@2.com,frmSeller.Open,NilObjectException,0,
2014-10-09 11:37:16,1@2.com,frmSeller.Open,NilObjectException,0,
2014-10-09 11:38:16,1@2.com,frmSeller.Open,NilObjectException,0,
2014-10-09 11:40:35,1@2.com,frmSellerHome.Open,NilObjectException,0,
2014-10-09 14:10:53,1@2.com,cmdUpdatePassword.Action,RunTimeExceptionEx,201,Procedure or function 'slUpdateLoginCredentials' expects parameter '@Passord', which was not supplied.
2014-10-10 10:19:12,1@2.com,ccContact.Open,NilObjectException,0,
2014-10-10 15:25:40,1@2.com,ccContact.Open,OutOfBoundsException,0,
2014-10-19 15:40:55,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:42:05,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:42:38,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:43:08,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:43:56,1@2.com,upLogo.UploadComplete,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-19 15:44:15,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:46:34,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 15:48:53,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,102,Incorrect syntax near '�PNG

'.
2014-10-19 15:50:07,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,102,Incorrect syntax near '�PNG

'.
2014-10-19 15:55:34,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 16:08:33,1@2.com,upLogo.UploadComplete,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-19 16:09:48,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,1,[Microsoft][SQL Server Native Client 10.0]Invalid precision value
2014-10-19 16:15:53,jim.brock@qualitiva.com,ccContact.Open,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-19 16:15:54,jim.brock@qualitiva.com,imgLogo.PictureChanged,NilObjectException,0,
2014-10-19 16:29:54,1@2.com,upLogo.UploadComplete,RunTimeExceptionEx,103,The identifier that starts with 'lX0mkR8HyGdejEeed0ZOZ7b0EiHlprsZ1XwGkQrckQfk54BnLR7eZYVCXC2CFOWFsu1scNkC2UXzVBwiETzYsFdR2yUKujVyNh9SHyJEJY6S3Wj92wZAkGEnGqbCjnL4' is too long. Maximum length is 128.
2014-10-19 16:36:09,1@2.com,ccContact.Open,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-19 16:36:10,1@2.com,imgLogo.PictureChanged,NilObjectException,0,
2014-10-19 16:37:36,1@2.com,ccContact.Open,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-19 16:37:37,1@2.com,imgLogo.PictureChanged,NilObjectException,0,
2014-10-19 16:45:34,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-19 16:45:37,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-19 16:45:45,1@2.com,cmdSave.Action,RunTimeExceptionEx,201,Procedure or function 'slUpateCompanyDetails' expects parameter '@CompanyName', which was not supplied.
2014-10-19 16:47:09,1@2.com,upLogo.UploadComplete,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-21 17:24:32,1@2.com,upLogo.UploadComplete,UnsupportedFormatException,0,The image is corrupt or does not contain PNG or JPEG data
2014-10-22 09:31:16,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-29 18:41:08,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-10-29 18:49:59,1@2.com,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-10-29 18:49:59,1@2.com,routinename,RunTimeExceptionEx,1,Uncommitted Transactions
2014-10-29 18:51:53,1@2.com,WebListBoxEx.PopulateListBox,NilObjectException,0,
2014-10-29 18:51:54,1@2.com,routinename,RunTimeExceptionEx,1,Uncommitted Transactions
2014-10-29 20:12:11,1@2.com,ccAdverts.StartLoadingAdverts,NilObjectException,0,
2014-10-29 20:25:55,1@2.com,frmSellerHome.NavigateTo,NilObjectException,0,
2014-11-23 11:05:45,1@2.com,ccAdverts.StartLoadingAdverts,OutOfBoundsException,0,Attempted to access cell -1,0 but limit is -1,5.
2014-11-23 11:06:11,1@2.com,ccAdverts.StartLoadingAdverts,OutOfBoundsException,0,Attempted to access cell -1,0 but limit is -1,5.
2014-12-27 14:12:30,1@2.com,ccAdverts.PopulateAdvertList,NilObjectException,0,
2014-12-27 14:12:30,1@2.com,routinename,RunTimeExceptionEx,1,Uncommitted Transactions
2014-12-27 14:30:11,1@2.com,ccAdverts.Open,OutOfBoundsException,0,Attempted to access cell 0,6 but limit is -1,10.
2014-12-27 14:30:12,1@2.com,ccAdverts.StartLoadingAdverts,NilObjectException,0,
2014-12-27 14:31:08,1@2.com,ccAdverts.Open,OutOfBoundsException,0,Attempted to access cell 0,6 but limit is -1,10.
2014-12-27 14:31:08,1@2.com,ccAdverts.StartLoadingAdverts,NilObjectException,0,
2014-12-27 14:31:44,1@2.com,ccAdverts.Open,OutOfBoundsException,0,Attempted to access cell 0,6 but limit is -1,10.
2014-12-27 14:32:50,1@2.com,ccAdverts.Open,OutOfBoundsException,0,Attempted to access cell 0,6 but limit is -1,10.
2014-12-27 15:52:21,1@2.com,ccAdverts.ChangeStatus,RunTimeExceptionEx,2812,Could not find stored procedure 'slUpdateAdvertStatus'.
2014-12-27 15:54:34,1@2.com,ccAdverts.ChangeStatus,RunTimeExceptionEx,201,Procedure or function 'slUpateAdvertStatus' expects parameter '@AdvertStatusId', which was not supplied.
2014-12-29 10:26:18,1@2.com,LoadAvailability,NilObjectException,0,
2014-12-29 10:26:18,1@2.com,LoadCountry,NilObjectException,0,
2014-12-29 10:26:18,1@2.com,LoadCurrency,NilObjectException,0,
2014-12-29 10:26:18,1@2.com,LoadAdvertStatus,NilObjectException,0,
2014-12-29 10:28:52,1@2.com,LoadAvailability,NilObjectException,0,
2014-12-29 10:49:34,1@2.com,ccAdvert.LoadAdvert,RunTimeExceptionEx,1,Invalid List Id: Guinault
2014-12-29 10:58:43,1@2.com,ccAdvert.LoadAdvert,NilObjectException,0,
